STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,,MEASURE,,UNIT_MEASURE,,SEX,,AGE,,LABOUR_FORCE_STATUS,,TIME_PERIOD,,OBS_VALUE,,OBS_STATUS,,UNIT_MULT,,DECIMALS,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,E,,POP,,PT_POP_SUB,,_T,,Y75T79,,POP,,2022,,2.50090352218444,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,IND,,POP,,PT_POP_SUB,,_T,,Y_GE85,,POP,,2020,,0.483736547051593,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,IND,,POP,,PT_POP_SUB,,_T,,Y_GE85,,POP,,2021,,0.45826782484468,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,IND,,POP,,PT_POP_SUB,,_T,,Y_GE85,,POP,,2022,,0.491248658682095,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,IND,,POP,,PT_POP_SUB,,_T,,Y_GE85,,EMP,,2020,,0.0218383244609788,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,IND,,POP,,PT_POP_SUB,,_T,,Y_GE85,,EMP,,2021,,0.0322509120961077,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,IND,,POP,,PT_POP_SUB,,_T,,Y_GE85,,EMP,,2022,,0.0215196199156909,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,E,,POP,,PT_POP_SUB,,_T,,Y75T79,,EMP,,2020,,0.092649054434209,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,E,,POP,,PT_POP_SUB,,_T,,Y75T79,,EMP,,2021,,0.126068364130491,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,E,,POP,,PT_POP_SUB,,_T,,Y75T79,,EMP,,2022,,0.121228035803626,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,BEL,,POP,,PT_POP_SUB,,_T,,Y_GE80,,EMP,,2020,,0.0416997733219508,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,BEL,,POP,,PT_POP_SUB,,_T,,Y_GE80,,EMP,,2021,,0.0272628042185607,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,BEL,,POP,,PT_POP_SUB,,_T,,Y_GE80,,EMP,,2022,,0.0328888974768491,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,CHL,,POP,,PT_POP_SUB,,_T,,Y_GE80,,EMP,,2020,,0.233319137698386,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,CHL,,POP,,PT_POP_SUB,,_T,,Y_GE80,,EMP,,2021,,0.202090513119003,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,CHL,,POP,,PT_POP_SUB,,_T,,Y_GE80,,EMP,,2022,,0.210770746193884,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,COL,,POP,,PT_POP_SUB,,_T,,Y_GE80,,EMP,,2020,,0.323846980857908,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,COL,,POP,,PT_POP_SUB,,_T,,Y_GE80,,EMP,,2021,,0.284771888252902,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,COL,,POP,,PT_POP_SUB,,_T,,Y_GE80,,EMP,,2022,,0.295113649619035,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,DNK,,POP,,PT_POP_SUB,,_T,,Y_GE80,,EMP,,2022,,0.0348729569263944,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,EST,,POP,,PT_POP_SUB,,_T,,Y_GE80,,EMP,,2021,,0.173028491131503,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,EST,,POP,,PT_POP_SUB,,_T,,Y_GE80,,EMP,,2022,,0.145042269061815,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,FRA,,POP,,PT_POP_SUB,,_T,,Y_GE80,,EMP,,2021,,0.0260498748453127,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,FRA,,POP,,PT_POP_SUB,,_T,,Y_GE80,,EMP,,2022,,0.032142328450176,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,DEU,,POP,,PT_POP_SUB,,_T,,Y_GE80,,EMP,,2020,,0.140812632519902,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,DEU,,POP,,PT_POP_SUB,,_T,,Y_GE80,,EMP,,2021,,0.12329779216691,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,DEU,,POP,,PT_POP_SUB,,_T,,Y_GE80,,EMP,,2022,,0.15894654180336,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,GRC,,POP,,PT_POP_SUB,,_T,,Y_GE80,,EMP,,2020,,0.0360479765648869,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,GRC,,POP,,PT_POP_SUB,,_T,,Y_GE80,,EMP,,2021,,0.0373347113667657,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,GRC,,POP,,PT_POP_SUB,,_T,,Y_GE80,,EMP,,2022,,0.0333282334639751,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,ITA,,POP,,PT_POP_SUB,,_T,,Y_GE80,,EMP,,2020,,0.114904573545398,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,ITA,,POP,,PT_POP_SUB,,_T,,Y_GE80,,EMP,,2021,,0.143491457225268,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,ITA,,POP,,PT_POP_SUB,,_T,,Y_GE80,,EMP,,2022,,0.0873497071496781,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,LVA,,POP,,PT_POP_SUB,,_T,,Y_GE80,,EMP,,2021,,0.148447124583167,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,LVA,,POP,,PT_POP_SUB,,_T,,Y_GE80,,EMP,,2022,,0.143150654465755,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,LTU,,POP,,PT_POP_SUB,,_T,,Y_GE80,,EMP,,2020,,0.0591800703828961,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,LTU,,POP,,PT_POP_SUB,,_T,,Y_GE80,,EMP,,2021,,0.0408808120528165,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,LTU,,POP,,PT_POP_SUB,,_T,,Y_GE80,,EMP,,2022,,0.0267276421160708,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,LUX,,POP,,PT_POP_SUB,,_T,,Y_GE80,,EMP,,2020,,0.053699309115513,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,LUX,,POP,,PT_POP_SUB,,_T,,Y_GE80,,EMP,,2021,,0.0854705024521539,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,LUX,,POP,,PT_POP_SUB,,_T,,Y_GE80,,EMP,,2022,,0.0441474571560147,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,NOR,,POP,,PT_POP_SUB,,_T,,Y_GE80,,EMP,,2021,,0.0245651315891697,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,NOR,,POP,,PT_POP_SUB,,_T,,Y_GE80,,EMP,,2022,,0.0639959936691908,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,POL,,POP,,PT_POP_SUB,,_T,,Y_GE80,,EMP,,2020,,0.0497797855376734,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,POL,,POP,,PT_POP_SUB,,_T,,Y_GE80,,EMP,,2021,,0.0552589108381065,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,POL,,POP,,PT_POP_SUB,,_T,,Y_GE80,,EMP,,2022,,0.0472544789383974,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,SVN,,POP,,PT_POP_SUB,,_T,,Y_GE80,,EMP,,2020,,0.0793944547898665,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,SVN,,POP,,PT_POP_SUB,,_T,,Y_GE80,,EMP,,2021,,0.0682406986403396,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,SVN,,POP,,PT_POP_SUB,,_T,,Y_GE80,,EMP,,2022,,0.0560775871112528,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,CHE,,POP,,PT_POP_SUB,,_T,,Y_GE80,,EMP,,2020,,0.251164096278461,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,CHE,,POP,,PT_POP_SUB,,_T,,Y_GE80,,EMP,,2021,,0.281147135327596,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,CHE,,POP,,PT_POP_SUB,,_T,,Y_GE80,,EMP,,2022,,0.204668348151364,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,USA,,POP,,PT_POP_SUB,,_T,,Y_GE80,,EMP,,2020,,0.465512808368405,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,USA,,POP,,PT_POP_SUB,,_T,,Y_GE80,,EMP,,2021,,0.451569350959175,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,USA,,POP,,PT_POP_SUB,,_T,,Y_GE80,,EMP,,2022,,0.38915913829048,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,G7,,POP,,PT_POP_SUB,,_T,,Y_GE80,,EMP,,2020,,0.21685476709236,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,G7,,POP,,PT_POP_SUB,,_T,,Y_GE80,,EMP,,2021,,0.215347052048668,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,G7,,POP,,PT_POP_SUB,,_T,,Y_GE80,,EMP,,2022,,0.191695760376258,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,EU27,,POP,,PT_POP_SUB,,_T,,Y_GE80,,EMP,,2020,,0.0518852197024052,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,EU27,,POP,,PT_POP_SUB,,_T,,Y_GE80,,EMP,,2021,,0.0568693565184558,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,EU27,,POP,,PT_POP_SUB,,_T,,Y_GE80,,EMP,,2022,,0.057717205344864,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,EU19OECD,,POP,,PT_POP_SUB,,_T,,Y_GE80,,EMP,,2020,,0.0607761147701808,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,EU19OECD,,POP,,PT_POP_SUB,,_T,,Y_GE80,,EMP,,2021,,0.0651639773575574,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,EU19OECD,,POP,,PT_POP_SUB,,_T,,Y_GE80,,EMP,,2022,,0.0670501164195499,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,EU22OECD,,POP,,PT_POP_SUB,,_T,,Y_GE80,,EMP,,2020,,0.053584010805381,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,EU22OECD,,POP,,PT_POP_SUB,,_T,,Y_GE80,,EMP,,2021,,0.0576520059076344,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,EU22OECD,,POP,,PT_POP_SUB,,_T,,Y_GE80,,EMP,,2022,,0.059267697683467,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,OECD,,POP,,PT_POP_SUB,,_T,,Y_GE80,,EMP,,2020,,0.143900933440934,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,OECD,,POP,,PT_POP_SUB,,_T,,Y_GE80,,EMP,,2021,,0.141715627250249,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,OECD,,POP,,PT_POP_SUB,,_T,,Y_GE80,,EMP,,2022,,0.12781645196085,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,ARG,,POP,,PT_POP_SUB,,_T,,Y_GE80,,EMP,,2020,,0.137043660155609,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,ARG,,POP,,PT_POP_SUB,,_T,,Y_GE80,,EMP,,2021,,0.11639792344908,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,BGR,,POP,,PT_POP_SUB,,_T,,Y_GE80,,EMP,,2020,,0.0373031828924018,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,BGR,,POP,,PT_POP_SUB,,_T,,Y_GE80,,EMP,,2021,,0.0214288539880574,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,BGR,,POP,,PT_POP_SUB,,_T,,Y_GE80,,EMP,,2022,,0.0205206977923737,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,HRV,,POP,,PT_POP_SUB,,_T,,Y_GE80,,EMP,,2020,,0.115756732897846,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,HRV,,POP,,PT_POP_SUB,,_T,,Y_GE80,,EMP,,2021,,0.079029704799025,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,HRV,,POP,,PT_POP_SUB,,_T,,Y_GE80,,EMP,,2022,,0.0603965818819582,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,CYP,,POP,,PT_POP_SUB,,_T,,Y_GE80,,EMP,,2020,,0.222293171561485,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,CYP,,POP,,PT_POP_SUB,,_T,,Y_GE80,,EMP,,2021,,0.193240568624473,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,CYP,,POP,,PT_POP_SUB,,_T,,Y_GE80,,EMP,,2022,,0.157699738594308,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,MLT,,POP,,PT_POP_SUB,,_T,,Y_GE80,,EMP,,2020,,0.0511309102839456,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,MLT,,POP,,PT_POP_SUB,,_T,,Y_GE80,,EMP,,2021,,0.0939756345768176,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,MLT,,POP,,PT_POP_SUB,,_T,,Y_GE80,,EMP,,2022,,0.048541247999199,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,ROU,,POP,,PT_POP_SUB,,_T,,Y_GE80,,EMP,,2021,,0.0386049337477221,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,ROU,,POP,,PT_POP_SUB,,_T,,Y_GE80,,EMP,,2022,,0.0291073406980698,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,E,,POP,,PT_POP_SUB,,_T,,Y_GE80,,EMP,,2020,,0.0440593932296416,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,E,,POP,,PT_POP_SUB,,_T,,Y_GE80,,EMP,,2021,,0.0471900073567668,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,E,,POP,,PT_POP_SUB,,_T,,Y_GE80,,EMP,,2022,,0.0472548345628452,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,E,,POP,,PT_POP_SUB,,_T,,Y_GE75,,EMP,,2020,,0.16317770174807,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,E,,POP,,PT_POP_SUB,,_T,,Y_GE75,,EMP,,2021,,0.144913692076354,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,E,,POP,,PT_POP_SUB,,_T,,Y_GE75,,EMP,,2022,,0.155115215033744,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,E,,POP,,PT_POP_SUB,,_T,,Y70T74,,EMP,,2020,,0.666132310549627,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,E,,POP,,PT_POP_SUB,,_T,,Y70T74,,EMP,,2021,,0.677624979924187,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,E,,POP,,PT_POP_SUB,,_T,,Y70T74,,EMP,,2022,,0.694202361270806,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,E,,POP,,PT_POP_SUB,,_T,,Y65T69,,EMP,,2020,,1.80690688579897,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,E,,POP,,PT_POP_SUB,,_T,,Y65T69,,EMP,,2021,,1.89860067322905,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,E,,POP,,PT_POP_SUB,,_T,,Y65T69,,EMP,,2022,,2.01908966561658,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,E,,POP,,PT_POP_SUB,,_T,,Y40T44,,EMP,,2020,,12.5810206155474,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,E,,POP,,PT_POP_SUB,,_T,,Y40T44,,EMP,,2021,,12.568035099666,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,E,,POP,,PT_POP_SUB,,_T,,Y40T44,,EMP,,2022,,12.5243512046992,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,E,,POP,,PT_POP_SUB,,_T,,Y45T49,,EMP,,2020,,12.5916056154149,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,E,,POP,,PT_POP_SUB,,_T,,Y45T49,,EMP,,2021,,12.422903507105,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,E,,POP,,PT_POP_SUB,,_T,,Y45T49,,EMP,,2022,,12.2594407055964,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,E,,POP,,PT_POP_SUB,,_T,,Y35T39,,EMP,,2020,,12.1255440403621,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,E,,POP,,PT_POP_SUB,,_T,,Y35T39,,EMP,,2021,,12.0199080956773,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,E,,POP,,PT_POP_SUB,,_T,,Y35T39,,EMP,,2022,,11.7687237270478,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,JPN,,POP,,PT_POP_SUB,,_T,,Y50T54,,EMP,,2022,,12,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,E,,POP,,PT_POP_SUB,,_T,,Y50T54,,EMP,,2020,,12.3530711023468,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,E,,POP,,PT_POP_SUB,,_T,,Y50T54,,EMP,,2021,,12.1734261083279,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,E,,POP,,PT_POP_SUB,,_T,,Y50T54,,EMP,,2022,,12.0576475260116,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,E,,POP,,PT_POP_SUB,,_T,,Y30T34,,EMP,,2020,,11.5364879910614,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,E,,POP,,PT_POP_SUB,,_T,,Y30T34,,EMP,,2021,,11.5373124964124,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,E,,POP,,PT_POP_SUB,,_T,,Y30T34,,EMP,,2022,,11.5745500868393,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,E,,POP,,PT_POP_SUB,,_T,,Y25T29,,EMP,,2020,,10.0448651342489,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,E,,POP,,PT_POP_SUB,,_T,,Y25T29,,EMP,,2021,,10.010280255406,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,E,,POP,,PT_POP_SUB,,_T,,Y25T29,,EMP,,2022,,9.88152605684663,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,E,,POP,,PT_POP_SUB,,_T,,Y55T59,,EMP,,2020,,10.8698632152705,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,E,,POP,,PT_POP_SUB,,_T,,Y55T59,,EMP,,2021,,10.9591041748467,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,E,,POP,,PT_POP_SUB,,_T,,Y55T59,,EMP,,2022,,10.9040365924072,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,E,,POP,,PT_POP_SUB,,_T,,Y60T64,,EMP,,2020,,6.35660261885696,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,E,,POP,,PT_POP_SUB,,_T,,Y60T64,,EMP,,2021,,6.46828583704067,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,E,,POP,,PT_POP_SUB,,_T,,Y60T64,,EMP,,2022,,6.63271825137759,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,E,,POP,,PT_POP_SUB,,_T,,Y20T24,,EMP,,2020,,6.57627583748689,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,E,,POP,,PT_POP_SUB,,_T,,Y20T24,,EMP,,2021,,6.71591085016626,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,E,,POP,,PT_POP_SUB,,_T,,Y20T24,,EMP,,2022,,6.90406279990277,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,E,,POP,,PT_POP_SUB,,_T,,Y15T19,,EMP,,2020,,2.19173848364366,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,E,,POP,,PT_POP_SUB,,_T,,Y15T19,,EMP,,2021,,2.23043585863486,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,E,,POP,,PT_POP_SUB,,_T,,Y15T19,,EMP,,2022,,2.45605293698394,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,E,,POP,,PT_POP_SUB,,_T,,Y15T19,,LF,,2020,,2.53916462299535,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,E,,POP,,PT_POP_SUB,,_T,,Y15T19,,LF,,2021,,2.58150165700985,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,E,,POP,,PT_POP_SUB,,_T,,Y15T19,,LF,,2022,,2.78794272091949,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,E,,POP,,PT_POP_SUB,,_T,,Y60T64,,LF,,2020,,6.19873616595881,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,E,,POP,,PT_POP_SUB,,_T,,Y60T64,,LF,,2021,,6.33812818721068,,A,,,,1,
