STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,,FREQ,,MEASURE,,UNIT_MEASURE,,AGE,,SEX,,STATISTICAL_OPERATION,,TIME_PERIOD,,OBS_VALUE,,HSPA,,METHODOLOGY,,TIME_RANGE,,DECIMALS,,OBS_STATUS,,OBS_STATUS2,,OBS_STATUS3,,UNIT_MULT,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,PRT,,A,,ADMRDMAI,,10P5HB,,Y_GE15,,_T,,OBS,,2023,,7.9,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,PRT,,A,,ADMRDMAO,,10P5HB,,Y_GE15,,_T,,OBS,,2023,,2.9,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,PRT,,A,,ADMRASTH,,10P5HB,,Y_GE15,,_T,,OBS,,2023,,10.7,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,PRT,,A,,ADMRDBUC,,10P5HB,,Y_GE15,,_T,,OBS,,2023,,48.5,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,PRT,,A,,ADMRCHFL,,10P5HB,,Y_GE15,,_T,,OBS,,2023,,118.1,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,PRT,,A,,ADMRCOPD,,10P5HB,,Y_GE15,,_T,,OBS,,2023,,58.5,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,PRT,,A,,ASCOCOMP,,10P5HB,,Y_GE15,,_T,,OBS,,2023,,69.2,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,BEL,,A,,ADMRDBUC,,10P5HB,,Y_GE15,,_T,,OBS,,2015,,0,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,BEL,,A,,ADMRASTH,,10P5HB,,Y_GE15,,_T,,OBS,,2015,,0,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,BEL,,A,,ASCOCOMP,,10P5HB,,Y_GE15,,_T,,OBS,,2015,,0,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,BEL,,A,,ADMRCOPD,,10P5HB,,Y_GE15,,_T,,OBS,,2015,,0,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,BEL,,A,,ADMRCHFL,,10P5HB,,Y_GE15,,_T,,OBS,,2015,,0,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,BEL,,A,,ASCOCOMP,,10P5HB,,Y_GE15,,_T,,OBS,,2016,,303.8,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,BEL,,A,,ADMRDMAO,,10P5HB,,Y_GE15,,_T,,OBS,,2018,,21.3,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,BEL,,A,,ADMRDMAI,,10P5HB,,Y_GE15,,_T,,OBS,,2018,,4.8,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,BEL,,A,,ADMRDMAI,,10P5HB,,Y_GE15,,_T,,OBS,,2019,,4.6,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,BEL,,A,,ADMRDMAO,,10P5HB,,Y_GE15,,_T,,OBS,,2019,,20.8,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,BEL,,A,,ADMRDMAO,,10P5HB,,Y_GE15,,_T,,OBS,,2020,,18.9,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,BEL,,A,,ADMRDMAI,,10P5HB,,Y_GE15,,_T,,OBS,,2020,,4.6,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,BEL,,A,,ASCOCOMP,,10P5HB,,Y_GE15,,_T,,OBS,,2021,,194.6,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,BEL,,A,,ADMRDMAI,,10P5HB,,Y_GE15,,_T,,OBS,,2021,,4.2,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,BEL,,A,,ADMRDMAO,,10P5HB,,Y_GE15,,_T,,OBS,,2021,,18.9,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,BEL,,A,,ADMRDMAO,,10P5HB,,Y_GE15,,_T,,OBS,,2022,,20.3,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,BEL,,A,,ADMRDMAI,,10P5HB,,Y_GE15,,_T,,OBS,,2022,,4.3,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,BEL,,A,,ADMRCHFL,,10P5HB,,Y_GE15,,_T,,OBS,,2022,,142.5,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,BEL,,A,,ADMRCOPD,,10P5HB,,Y_GE15,,_T,,OBS,,2022,,206.9,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,BEL,,A,,ASCOCOMP,,10P5HB,,Y_GE15,,_T,,OBS,,2022,,224.6,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,BEL,,A,,ADMRASTH,,10P5HB,,Y_GE15,,_T,,OBS,,2022,,17.7,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,BEL,,A,,ADMRDBUC,,10P5HB,,Y_GE15,,_T,,OBS,,2022,,146.3,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,BEL,,A,,ADMRDBUC,,10P5HB,,Y_GE15,,_T,,OBS,,2023,,152.4,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,BEL,,A,,ADMRASTH,,10P5HB,,Y_GE15,,_T,,OBS,,2023,,20,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,BEL,,A,,ASCOCOMP,,10P5HB,,Y_GE15,,_T,,OBS,,2023,,243.7,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,BEL,,A,,ADMRCOPD,,10P5HB,,Y_GE15,,_T,,OBS,,2023,,223.7,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,BEL,,A,,ADMRCHFL,,10P5HB,,Y_GE15,,_T,,OBS,,2023,,132.4,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,BEL,,A,,ADMRDMAI,,10P5HB,,Y_GE15,,_T,,OBS,,2023,,4.8,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,BEL,,A,,ADMRDMAO,,10P5HB,,Y_GE15,,_T,,OBS,,2023,,20.4,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,AUS,,A,,ADMRDMAI,,10P5HB,,Y_GE15,,_T,,OBS,,2016,,2.5,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,AUS,,A,,ADMRDMAI,,10P5HB,,Y_GE15,,_T,,OBS,,2017,,2.9,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,AUS,,A,,ADMRDMAI,,10P5HB,,Y_GE15,,_T,,OBS,,2018,,2.8,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,AUS,,A,,ADMRDMAI,,10P5HB,,Y_GE15,,_T,,OBS,,2019,,2.8,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,AUS,,A,,ADMRDMAI,,10P5HB,,Y_GE15,,_T,,OBS,,2020,,3,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,AUS,,A,,ADMRDMAI,,10P5HB,,Y_GE15,,_T,,OBS,,2021,,3.1,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,AUS,,A,,ADMRDMAI,,10P5HB,,Y_GE15,,_T,,OBS,,2022,,2.9,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,AUS,,A,,ADMRDMAI,,10P5HB,,Y_GE15,,_T,,OBS,,2023,,2.3,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,AUS,,A,,ADMRDMAO,,10P5HB,,Y_GE15,,_T,,OBS,,2016,,18.7,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,AUS,,A,,ADMRDMAO,,10P5HB,,Y_GE15,,_T,,OBS,,2017,,19.6,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,AUS,,A,,ADMRDMAO,,10P5HB,,Y_GE15,,_T,,OBS,,2018,,21,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,AUS,,A,,ADMRDMAO,,10P5HB,,Y_GE15,,_T,,OBS,,2019,,20.9,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,AUS,,A,,ADMRDMAO,,10P5HB,,Y_GE15,,_T,,OBS,,2020,,20.7,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,AUS,,A,,ADMRDMAO,,10P5HB,,Y_GE15,,_T,,OBS,,2021,,20.6,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,AUS,,A,,ADMRDMAO,,10P5HB,,Y_GE15,,_T,,OBS,,2022,,22.4,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,AUS,,A,,ADMRDMAO,,10P5HB,,Y_GE15,,_T,,OBS,,2023,,21.3,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,AUS,,A,,ADMRASTH,,10P5HB,,Y_GE15,,_T,,OBS,,2016,,70.4,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,AUS,,A,,ASCOCOMP,,10P5HB,,Y_GE15,,_T,,OBS,,2016,,392.7,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,AUS,,A,,ADMRCHFL,,10P5HB,,Y_GE15,,_T,,OBS,,2016,,224.7,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,AUS,,A,,ADMRDBUC,,10P5HB,,Y_GE15,,_T,,OBS,,2016,,139.4,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,AUS,,A,,ADMRCOPD,,10P5HB,,Y_GE15,,_T,,OBS,,2016,,322.3,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,AUS,,A,,ADMRCOPD,,10P5HB,,Y_GE15,,_T,,OBS,,2017,,334.7,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,AUS,,A,,ADMRDBUC,,10P5HB,,Y_GE15,,_T,,OBS,,2017,,144,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,AUS,,A,,ADMRCHFL,,10P5HB,,Y_GE15,,_T,,OBS,,2017,,216.4,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,AUS,,A,,ASCOCOMP,,10P5HB,,Y_GE15,,_T,,OBS,,2017,,400.8,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,AUS,,A,,ADMRASTH,,10P5HB,,Y_GE15,,_T,,OBS,,2017,,66.1,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,AUS,,A,,ADMRASTH,,10P5HB,,Y_GE15,,_T,,OBS,,2018,,63.6,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,AUS,,A,,ASCOCOMP,,10P5HB,,Y_GE15,,_T,,OBS,,2018,,367.9,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,AUS,,A,,ADMRCHFL,,10P5HB,,Y_GE15,,_T,,OBS,,2018,,217.2,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,AUS,,A,,ADMRDBUC,,10P5HB,,Y_GE15,,_T,,OBS,,2018,,152.2,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,AUS,,A,,ADMRCOPD,,10P5HB,,Y_GE15,,_T,,OBS,,2018,,304.3,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,AUS,,A,,ADMRCOPD,,10P5HB,,Y_GE15,,_T,,OBS,,2019,,305.4,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,AUS,,A,,ADMRDBUC,,10P5HB,,Y_GE15,,_T,,OBS,,2019,,149.3,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,AUS,,A,,ADMRCHFL,,10P5HB,,Y_GE15,,_T,,OBS,,2019,,208.7,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,AUS,,A,,ASCOCOMP,,10P5HB,,Y_GE15,,_T,,OBS,,2019,,363.4,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,AUS,,A,,ADMRASTH,,10P5HB,,Y_GE15,,_T,,OBS,,2019,,58,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,AUS,,A,,ADMRASTH,,10P5HB,,Y_GE15,,_T,,OBS,,2020,,41.5,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,AUS,,A,,ASCOCOMP,,10P5HB,,Y_GE15,,_T,,OBS,,2020,,255.4,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,AUS,,A,,ADMRCHFL,,10P5HB,,Y_GE15,,_T,,OBS,,2020,,208.1,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,AUS,,A,,ADMRDBUC,,10P5HB,,Y_GE15,,_T,,OBS,,2020,,147.9,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,AUS,,A,,ADMRCOPD,,10P5HB,,Y_GE15,,_T,,OBS,,2020,,213.9,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,AUS,,A,,ADMRCOPD,,10P5HB,,Y_GE15,,_T,,OBS,,2021,,217.3,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,AUS,,A,,ADMRDBUC,,10P5HB,,Y_GE15,,_T,,OBS,,2021,,139.4,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,AUS,,A,,ADMRCHFL,,10P5HB,,Y_GE15,,_T,,OBS,,2021,,188.5,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,AUS,,A,,ASCOCOMP,,10P5HB,,Y_GE15,,_T,,OBS,,2021,,259.3,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,AUS,,A,,ADMRASTH,,10P5HB,,Y_GE15,,_T,,OBS,,2021,,42,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,AUS,,A,,ADMRASTH,,10P5HB,,Y_GE15,,_T,,OBS,,2022,,50.4,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,AUS,,A,,ASCOCOMP,,10P5HB,,Y_GE15,,_T,,OBS,,2022,,273.9,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,AUS,,A,,ADMRCHFL,,10P5HB,,Y_GE15,,_T,,OBS,,2022,,187.2,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,AUS,,A,,ADMRDBUC,,10P5HB,,Y_GE15,,_T,,OBS,,2022,,139.7,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,AUS,,A,,ADMRCOPD,,10P5HB,,Y_GE15,,_T,,OBS,,2022,,223.5,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,AUS,,A,,ADMRCOPD,,10P5HB,,Y_GE15,,_T,,OBS,,2023,,232.8,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,AUS,,A,,ADMRDBUC,,10P5HB,,Y_GE15,,_T,,OBS,,2023,,140.6,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,AUS,,A,,ADMRCHFL,,10P5HB,,Y_GE15,,_T,,OBS,,2023,,180.8,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,AUS,,A,,ASCOCOMP,,10P5HB,,Y_GE15,,_T,,OBS,,2023,,284.8,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,AUS,,A,,ADMRASTH,,10P5HB,,Y_GE15,,_T,,OBS,,2023,,52,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,ISL,,A,,ADMRDMAO,,10P5HB,,Y_GE15,,_T,,OBS,,2015,,3.2,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,ISL,,A,,ADMRDMAO,,10P5HB,,Y_GE15,,_T,,OBS,,2016,,1.1,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,ISL,,A,,ADMRDMAO,,10P5HB,,Y_GE15,,_T,,OBS,,2017,,2,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,ISL,,A,,ADMRDMAO,,10P5HB,,Y_GE15,,_T,,OBS,,2018,,2.5,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,ISL,,A,,ADMRDMAO,,10P5HB,,Y_GE15,,_T,,OBS,,2019,,1.4,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,ISL,,A,,ADMRDMAO,,10P5HB,,Y_GE15,,_T,,OBS,,2020,,0.4,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,ISL,,A,,ADMRDMAO,,10P5HB,,Y_GE15,,_T,,OBS,,2021,,1.6,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,ISL,,A,,ADMRDMAO,,10P5HB,,Y_GE15,,_T,,OBS,,2022,,5.8,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,ISL,,A,,ADMRDMAO,,10P5HB,,Y_GE15,,_T,,OBS,,2023,,1.3,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,ISL,,A,,ADMRDMAO,,10P5HB,,Y_GE15,,_T,,OBS,,2024,,4.7,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,ISL,,A,,ADMRDMAI,,10P5HB,,Y_GE15,,_T,,OBS,,2015,,0.4,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,ISL,,A,,ADMRDMAI,,10P5HB,,Y_GE15,,_T,,OBS,,2016,,0.4,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,ISL,,A,,ADMRDMAI,,10P5HB,,Y_GE15,,_T,,OBS,,2017,,2,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,ISL,,A,,ADMRDMAI,,10P5HB,,Y_GE15,,_T,,OBS,,2018,,1.4,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,ISL,,A,,ADMRDMAI,,10P5HB,,Y_GE15,,_T,,OBS,,2019,,1.3,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,ISL,,A,,ADMRDMAI,,10P5HB,,Y_GE15,,_T,,OBS,,2020,,0.7,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,ISL,,A,,ADMRDMAI,,10P5HB,,Y_GE15,,_T,,OBS,,2021,,1,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,ISL,,A,,ADMRDMAI,,10P5HB,,Y_GE15,,_T,,OBS,,2022,,0.3,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,ISL,,A,,ADMRDMAI,,10P5HB,,Y_GE15,,_T,,OBS,,2023,,1.5,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,ISL,,A,,ADMRDMAI,,10P5HB,,Y_GE15,,_T,,OBS,,2024,,3.6,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,ISL,,A,,ADMRASTH,,10P5HB,,Y_GE15,,_T,,OBS,,2015,,12.1,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
